a,b
0.951857938,0.997664
0.966503607,0.9999945
0.98587089,0.99982363
1,0.999997
1,0.9999825
0.979953077,0.999387
1,0.9999938
0.928306752,0.9995378
0.925428268,0.99386036
1,0.9999908
0.974609328,0.9998745
0.986599131,0.9999801
1,0.99999297
0.968743791,0.99890983
0.913082946,0.9971867
0.943340554,0.9996728
0.970449268,0.9998437
0.975414641,0.99791986
1,0.9996985
0.934220272,0.99900776
0.935119723,0.9648559
1,0.9999994
0.908022726,0.99775654
0.912236287,0.9996383
1,0.9999975
0.932264254,0.8229234
0.940999454,0.9951218
0.901965895,0.9824086
1,0.99997985
1,0.9999958
0.961994665,0.99968576
0.954057184,0.9587992
0.895389515,0.9902851
1,0.99999
0.958859991,0.9978124
0.893218074,0.8384745
0.937291238,0.9984302
0.98153392,0.9916585
0.856100799,0.7121017
0.988577326,0.99996626
0.882966171,0.9918154
0.957808335,0.9997905
0.950679168,0.99504685
1,0.99999976
0.972379597,0.99830246
0.936689427,0.99956995
0.003338261,7.76E-05
0.847389912,0.8730119
1,0.99999
0.86881598,0.9452429
0.933715075,0.99375784
0.961993436,0.9999181
1,0.99997246
0.957604767,0.99560165
0.982974123,0.99950516
0.963543281,0.99617356
0.928955976,0.99680054
1,0.99997413
0.950532002,0.9979583
0.964548627,0.9996352
0.933974656,0.99820745
0.934931806,0.9807475
1,0.9998294
1,0.99999833
0.98460891,0.9963638
0.965072563,0.9972978
1,0.99989927
1,0.9999801
0.953114285,0.99580884
0.963742084,0.9995993
0.951294811,0.99945813
0.000357778,0.001176526
0.913588901,0.6401564
0.943994697,0.9887234
1,0.9999964
1,0.999995
0.942010962,0.9983051
0.938342446,0.9756351
0.981428465,0.9985078
1,0.99950683
0.943341051,0.99964285
0.003189831,7.54E-06
0.951658947,0.996557
0.933563544,0.9872667
0.966237508,0.9994654
0.936400922,0.9945062
0.923459732,0.9977658
0.938947124,0.99770206
0.895516382,0.6851612
0.988673127,0.95453703
1,0.9995461
0.917424129,0.85200554
1,0.99994373
0.965145201,0.99848676
0.980404457,0.9995154
0.946971999,0.9997378
0.954811467,0.999388
0.927817374,0.44538012
0.944402236,0.9579258
1,0.9999906
0.831394889,0.73494864
1,0.9999982
1,0.9999914
0.91739095,0.95147383
0.894274907,0.696132
0.933511835,0.994919
0.879865816,0.7327676
0.950917904,0.9962703
0.953946445,0.9861501
1,0.9999963
0.953581291,0.997818
1,0.99998677
1,0.99987066
1,0.9999995
0.966912615,0.93434757
0.930890866,0.99989486
0.943155848,0.9985403
0.96462475,0.9999486
0.982795434,0.9983005
0.908919266,0.88867694
1,0.99961
0.918267069,0.9913254
0.973458895,0.99757993
0.946057382,0.9963701
0.93784109,0.99755955
0.88154756,0.48278224
0.968550847,0.9901516
0.961420921,0.99976295
0.969527159,0.99988186
0.952095477,0.9996326
0.926663181,0.9939307
1,0.9998167
0.894513114,0.99955326
1,0.9999987
1,0.99999964
1,0.9999405
0.918604967,0.910655
0.894430852,0.999652
0.913669052,0.57580745
0.979483676,0.9991635
0.933543045,0.9994636
0.902375158,0.3995407
0.940396861,0.99929905
0.948202251,0.9992918
1,0.9999316
0.911564435,0.9987907
0.952572959,0.99634993
0.979103308,0.999956
0.948463281,0.9991392
1,0.9999776
0.951557983,0.9925156
0.98362062,0.9999696
0.850876084,0.98336893
1,0.9999864
1,0.9998375
0.895917289,0.7068608
0.867330082,0.80089825
0.917084593,0.8923532
0.952857381,0.9993655
0.924655834,0.9655446
0.947660282,0.98993415
1,0.9999982
0.9315385,0.99635893
0.957583926,0.99918014
0.926523503,0.9831419
0.921185655,0.9956878
1,0.99998534
1,0.9999999
0.925006263,0.9841043
0.946978359,0.99375665
1,0.9999987
0.951728656,0.99883133
0.936705038,0.9999254
1,0.99999845
0.945892601,0.9997309
1,0.99998474
1,0.9999354
0.969628166,0.9997522
0.979245341,0.99993837
1,0.9999999
0.96927456,0.998298
0.945873426,0.9999385
1,0.9999969
1.95E-05,0.004235775
0.965958923,0.9992514
0.92993862,0.9616107
0.889006529,0.9416259
0.940766182,0.97701865
1,0.9999763
0.984002249,0.9998864
0.958034244,0.99747235
0.891849714,0.2927092
0.885525266,0.9849576
0.00067298,0.001228142
0.973730191,0.9999206
0.958537683,0.99997294
1,0.99999464
1,0.99998736
1,0.99999547
0.959532696,0.9999746
0.972139458,0.9982516
1,0.999977
1,0.9998853
0.927887091,0.97225577
1,0.9999943
1,0.9999995
1,0.9999964
0.965833549,0.9995782
0.937558341,0.9959573
0.929395154,0.9995473
0.951741017,0.9998306
0.98038763,0.999803
0.947963871,0.9998047
0.950965555,0.9994956
1,0.99998295
1,0.999998
0.96340768,0.99965954
0.993670502,0.9996358
0.976990541,0.9997445
0.929705834,0.9999486
0.959208849,0.9976676
0.962748693,0.9999658
0.965088761,0.99994254
0.900729136,0.98778874
0.928690743,0.9979361
1,0.9999989
1,0.99999213
1,0.9999962
1,0.99983203
0.880576481,0.97819525
1,0.9999999
0.957638203,0.99993443
0.954751459,0.9940044
1,0.9999006
1,0.99999356
0.959422052,0.99773836
1,0.9999113
0.934287677,0.9877592
0.940893804,0.99972504
0.880664053,0.9008258
0.934352098,0.9956678
0.866643686,0.99468744
1,0.9983322
0.965231168,0.98871183
0.936128278,0.9801809
0.00036725,2.07E-05
1,0.9999988
1,0.9999647
0.987409296,0.9995234
0.943978905,0.99683434
0.973433054,0.993087
0.959596914,0.99948174
1,0.99984705
0.875255964,0.9922692
0.881111075,0.9993538
0.928527399,0.9982116
1,0.99998415
0.966493004,0.9998721
0.94032528,0.98951846
0.955554299,0.95347446
1,0.9996772
0.95510322,0.9991522
0.963076298,0.998204
1,0.99996614
1,0.9999962
1,0.9998826
0.970727957,0.97116864
1,0.9999517
0.946155244,0.99852705
1,0.99995625
0.976226061,0.9990564
0.951816014,0.9388684
1,0.9999372
1,0.9999927
0.95066923,0.9681382
0.931089854,0.997607
0.940386304,0.99759954
0.995158649,0.9980902
0.984494017,0.9997768
0.911899042,0.9869006
0.966712168,0.9948472
0.866668908,0.5602937
0.960397746,0.999859
0.760802119,0.42240646
1,0.9999895
0.99003561,0.99971396
0.972020107,0.9947007
0.962363117,0.9976191
0.000383348,0.00010052
1,0.999969
0.906921584,0.5677064
0.95209305,0.9948873
0.898047571,0.9977526
0.978021724,0.9998411
1,0.99994385
0.995020645,0.999705
1,0.9999951
1,0.9999907
0.975628166,0.99894387
1,0.99967885
0.967768733,0.99447435
0.955489937,0.99766326
1,0.99999964
1,0.9999914
0.894339237,0.7680757
0.906891578,0.9826019
0.790811604,0.9454488
0.90454558,0.99763167
0.982832581,0.99913967
0.902901183,0.9904998
1,0.99999666
0.902794184,0.3161984
0.888710883,0.7450967
0.985182782,0.9994161
0.914412089,0.9977991
0.953547361,0.9979711
0.971537633,0.9999279
1,0.9999987
1,0.99999475
0.898020875,0.98106617
1,0.99997914
0.907106441,0.98271346
0.952775577,0.99696964
0.953537176,0.995494
0.980488335,0.95993996
1,0.9999956
1,0.99999785
0.979033554,0.99935204
0.946816713,0.96634835
0.966231924,0.99993706
1,0.99999714
0.971026372,0.99953544
1,0.9999682
0.957585824,0.9997919
1,0.9999963
1,0.99999654
0.93262833,0.994663
0.956091367,0.99996626
0.945566319,0.99519354
0.938814729,0.95332795
0.943132228,0.99841774
0.949803701,0.9974502
0.964899885,0.86453706
0.941595501,0.9977452
0.909227955,0.99375665
1,0.99997926
0.94010518,0.9999006
0.979253219,0.9997569
0.974195203,0.99941623
0.934128554,0.9808569
1,0.99999785
0.989570138,0.9999846
0.885695285,0.99863654
0.897771409,0.98801804
1,0.99998915
0.903247416,0.96177727
0.907301869,0.95687956
0.891238097,0.99186885
0.96079374,0.9985234
0.886358256,0.9620961
0.899777019,0.8900869
0.00289662,2.55E-05
0.867871013,0.9929832
0.975207592,0.9984707
0.943687616,0.99043757
0.951354575,0.9985928
0.945339717,0.9998888
1,0.9999993
0.944081736,0.9991308
1,0.9999809
1,0.99989974
0.966105558,0.9999106
0.967055942,0.99949753
0.964443822,0.9936162
1,0.9999151
0.920944778,0.9704715
0.991157841,0.99995947
0.974992099,0.99967337
0.971749717,0.9958034
0.950077679,0.9439792
1,0.99998605
1,0.9999974
0.961087389,0.99954283
0.935081759,0.9998511
0.968941101,0.99598664
0.961070812,0.9877943
0.001343878,0.005354893
1,0.99999595
0.921516374,0.9958475
0.952111189,0.9985153
0.983570854,0.9997707
0.954990476,0.991939
1,0.9999993
0.972681347,0.99924016
0.937089834,0.929743
0.978014198,0.99927706
0.95283975,0.9315288
1,0.99999976
0.891705036,0.9994905
0.952277879,0.99820936
0.926605029,0.9998847
1,0.9999615
0.934647734,0.9993024
0.000953493,8.24E-07
0.93054029,0.9552823
0.953857669,0.9986085
1,0.9996488
1,0.99999917
0.945934995,0.9998752
0.931227325,0.999925
0.970019946,0.9999337
1,0.9999831
1,0.9999567
0.934156578,0.9996377
0.938430765,0.98362917
0.905656335,0.9994603
0.942717678,0.99891186
1,0.999997
0.922234317,0.99688077
0.946514016,0.9993806
0.953493251,0.9976834
0.982844892,0.99986637
1,0.99998975
0.904823822,0.74956685
0.953692436,0.9997098
0.943744328,0.99985266
0.986966944,0.9998938
0.950801912,0.9992378
0.870650568,0.8549495
0.956765606,0.99924576
1,0.99995935
0.99882763,0.99998355
0.972594377,0.9996846
0.959539899,0.9975291
1,0.9999963
1,0.99999726
0.980442056,0.99980515
0.959456951,0.999907
1,0.9999927
1,0.9999902
0.867386719,0.996157
0.969212217,0.9996501
0.912286372,0.95555705
1,0.99999964
0.979999887,0.9995715
0.95271731,0.9998933
1,0.9999441
0.979759314,0.9999733
1,0.9999883
1,0.99916005
0.987815526,0.99996567
0.926847186,0.9453176
0.953222399,0.9999746
0.951453083,0.9996971
0.93299169,0.9999589
0.94688,0.98864555
1,0.9999455
0.890511877,0.94996953
0.955736278,0.99950624
0.973710716,0.9998504
0.975332664,0.99971277
0.897975671,0.99515533
0.974959238,0.9993569
0.953370911,0.99773633
0.932221238,0.9917744
0.959295279,0.9997247
0.925404809,0.99726284
1,0.99998987
0.969435617,0.99989057
0.943855043,0.9996283
1,0.99996424
0.972107623,0.99979085
0.983542372,0.99944884
0.882581877,0.97157806
1,0.999401
0.984235805,0.9991109
1,0.9999945
0.973253628,0.9915304
0.946284746,0.99912685
0.865174991,0.9847521
0.927021164,0.9998678
0.928773445,0.9999814
0.941862604,0.9999826
0.93907275,0.9911505
0.957770265,0.9413981
0.950521715,0.9999361
0.892915886,0.9570846
0.937998516,0.9961242
0.938834908,0.99991846
0.940542469,0.9661157
1,0.9999423
0.92642662,0.99960357
1,0.9999349
1,0.9998258
1,0.9999999
0.945229268,0.9993574
0.003059425,5.66E-05
1,0.9999678
0.876763531,0.6439018
1,0.9999994
1,0.99999154
0.971419979,0.9941719
0.956044123,0.9939422
0.981552434,0.9993844
1,0.9998652
0.879327211,0.98448724
0.955858026,0.9995602
0.975464238,0.9975434
0.895250225,0.9983985
0.922525958,0.9993672
0.002146683,0.006486705
0.922542925,0.994076
0.93295123,0.998968
0.922059566,0.8994414
0.95889138,0.99822587
0.929877697,0.9931564
1,0.9999982
1,0.9999976
1,0.9999969
0.961686689,0.9977397
0.960415646,0.9992385
1,0.9999975
1,0.9999893
1,0.99994147
0.906343564,0.9990374
0.968977144,0.996463
0.949551185,0.9993587
0.955358604,0.99952567
0.99242041,0.99978274
0.991093464,0.99998343
1,0.9996226
0.98773335,0.9995198
0.962166702,0.999366
0.898159923,0.59546083
0.92573136,0.7717708
1,0.9998604
1,0.9999683
0.961358962,0.9998318
1,0.99998915
1,0.9999993
1,0.9999584
1,0.99999833
0.953837428,0.9997569
0.935022265,0.9998938
1,0.99997187
1,0.99972194
1,0.99999905
0.961079431,0.99990904
1,0.9999882
1,0.9999701
0.997660339,0.99998736
0.928018298,0.9893606
0.979488523,0.99709797
0.937499045,0.99927
0.931649742,0.99950373
0.970143577,0.99273384
1,0.9999621
1,0.99988735
1,0.9999999
0.96974289,0.9969325
0.975871233,0.97325325
0.876720895,0.9976229
1,0.9999821
0.992201019,0.9997497
0.945439284,0.9977252
1,0.9999318
0.958948577,0.9988249
1,0.9999715
1,0.99999857
0.941654673,0.99977905
0.947047765,0.8644626
0.945876791,0.9984642
0.990681858,0.99991155
1,0.99999964
0.946300791,0.93521017
0.904460485,0.98161316
0,0.001417041
0.880987563,0.99577713
1,0.9999926
0.960642827,0.77635247
1,0.99999905
0.985933566,0.9954099
0.990967248,0.9988342
1,0.9999875
1,0.9999976
0.974379258,0.9923884
0.834469737,0.84715676
1,0.99998236
1,0.9999951
0.953911054,0.9988165
1,0.9999887
0.990991327,0.9999347
0.941847256,0.993152
0.921136122,0.9716475
1,0.99999654
0.970329205,0.9994273
0.925361237,0.9989016
0.925483205,0.9879291
0.966504488,0.9989812
0.975344106,0.99358976
0.947164231,0.99510753
0.978998152,0.99719197
0.967478402,0.99946696
0.934933582,0.9933128
0.94112042,0.98821485
1,0.9999732
1,0.9999833
1,0.9999963
1,0.9999989
0.932484663,0.994772
0.000423511,0.000120089
0.902550518,0.9697142
0.952346981,0.9997466
0.956807182,0.99978095
0.930806779,0.9865715
0.97954589,0.99674606
1,0.99972373
1,0.999997
1,0.9999896
0.945513683,0.9976913
1,0.999959
0.958703935,0.9977841
0.975052929,0.99996984
0.95926843,0.9995407
0.982407284,0.9997236
0.970642784,0.9877002
0.003565249,0.004146196
0.981391591,0.9974884
0.909315156,0.9983675
0.935061475,0.99015206
0.956831884,0.9997321
0.983229108,0.9995177
1,0.9999608
0.98228643,0.9983204
0.964117165,0.99969995
0.925299814,0.9953875
1,0.99999607
0.961591392,0.999178
0.94506025,0.9985359
0.931819019,0.9990901
0.934748218,0.9994686
1,0.9999784
0.920043743,0.95568913
0.914292915,0.99230605
1,0.9998024
0.969966756,0.9998909
1,0.99821895
0.944004482,0.99919575
1,0.9999738
0.950029349,0.99850273
0.961045646,0.9992417
1,0.99999845
1,0.999987
0.935126947,0.84790593
0.938005051,0.9978993
0.976904604,0.99978095
0.947933891,0.999845
0.965777063,0.9981665
1,0.99999547
0.963486358,0.9994431
0.958083627,0.99738795
1,0.999908
1,0.99999607
0.902798166,0.96725935
1,0.9999578
0.962918568,0.9996872
0.935644254,0.9999658
1,0.9999943
1,0.99998736
0.932658248,0.98284733
0.964298298,0.9989127
0.914120225,0.9426419
0.967865788,0.9995222
0.985783518,0.9999455
0.93690664,0.5233973
0.950405442,0.9980348
0.00780479,0.000718331
0.959589391,0.999637
0.922854679,0.97794956
1,0.99986947
0.921172339,0.9982868
0.967831875,0.9995578
1,0.99999917
0.957710617,0.9998834
0.899701595,0.9692122
0.90994817,0.93836385
0.952937173,0.99963534
0.969470297,0.8587417
0.859778866,0.4567736
0.867593155,0.9745374
1,0.9999995
1,0.99999595
0.911624914,0.95937496
0.966003847,0.9997348
0.959657141,0.99633396
0.960904027,0.9932962
1,0.99938726
1,0.99993217
0.987742457,0.99937785
1,0.9999962
1,0.99992657
0.956217022,0.99992216
0.903448131,0.9821967
0.913830718,0.9776563
0.00125231,0.004012535
0.94121716,0.99903274
0.968258706,0.99965787
0.926756714,0.9987948
1,0.9999522
0.97580179,0.9994392
0.908490601,0.9035035
1,0.99999714
0.917937986,0.9988803
0.967777722,0.9982869
1,0.9999776
1,0.99999774
0.944646624,0.99889946
0.928813214,0.9983991
0.861673758,0.99856275
1,0.9999856
1,0.9999906
1,0.9999994
1,0.99998903
0.981679716,0.9942688
0.967961338,0.99992216
0.957330404,0.985849
0.937935123,0.99852824
0.915384319,0.9913167
1,1
0.004014119,0.001018922
0.957325743,0.9643882
0.945127831,0.99878377
0.962693385,0.99688005
0.97012417,0.99961996
0.975441413,0.9810492
1,0.9999727
0.925423,0.9854913
0.937918238,0.9612117
0.980669614,0.999164
1,0.9999839
0.987878788,0.99975413
0.935203657,0.9898235
0.001463546,5.53E-05
0.950791423,0.9999604
0.888522942,0.9448384
0.975332312,0.9998142
1,0.9999355
0.932469554,0.99890757
0.92201956,0.97897744
0.923717216,0.9982591
0.745297788,0.72675365
0.944382615,0.99736804
1,0.9999832
0.96138754,0.99920374
1,0.9999794
0.982849553,0.9999956
1,0.99999106
0.960787112,0.99969995
0.95555152,0.99952495
1,0.9998803
0.940196339,0.983624
1,0.9999895
0.901886271,0.9807225
0.986619728,0.997924
0.940492658,0.99706584
0.930764392,0.3231855
0.95008726,0.99709094
0.932336337,0.9994628
0.906420202,0.9778569
0.984711375,0.998919
1,0.999998
0.884867623,0.9890771
0.950449003,0.99951565
1,0.99999845
1,0.9999994
0.88924404,0.80053073
0.939346617,0.99575186
0.892811771,0.41867
0.927258954,0.9991609
0.957427555,0.9979038
1,0.9999865
0.960140607,0.9998833
0.857589999,0.9992861
0.958996938,0.9994505
0.986283794,0.9984359
0.980373774,0.9999678
1,0.9999964
1,0.99999833
0.935822088,0.9997249
1,0.99992156
0.941220137,0.9997384
0.957091252,0.999435
0.963051543,0.9965172
0.947858236,0.9988067
1,0.9999995
1,0.99998665
0.928940861,0.9338626
0.970322492,0.9988022
1,0.9999808
0.85840422,0.8435928
0.968401357,0.999943
0.975188002,0.99979955
0.917544309,0.9991309
1,0.9999908
0.970394464,0.99865794
0.95549287,0.99967813
0.930840576,0.97556937
1,0.99997056
0.933440881,0.9801237
0.963201161,0.9418687
0.940486467,0.996819
0.967665148,0.9690778
0.933004345,0.9986883
1,0.9999913
0.943366238,0.99947613
0.990745179,0.9999565
0.984161656,0.9999329
0.943943609,0.9954911
0.934123036,0.999765
0.989997559,0.9967926
1,0.9999865
0.948591539,0.98482347
0.931094056,0.9767517
0.924689206,0.9996573
1,0.99999475
0.949233756,0.99981755
0.972313879,0.9997008
0.935534542,0.9990017
1,0.99997187
1,0.99998343
0.957842322,0.9990727
0.904744081,0.73579466
1,0.9999957
0.937523287,0.9995752
0.959865665,0.9945616
0.912483268,0.889261
0.934440355,0.9842764
0.975097251,0.99832386
1,0.9999441
1,0.9999938
0.934311771,0.99973816
1,0.9999474
1,0.99944884
0.935705622,0.9751853
0.867687024,0.9666395
0.977209226,0.99975866
0.957989139,0.9942048
0.937242302,0.99974054
1,0.99999344
1,0.99998546
0.961661379,0.99932957
1,0.9999896
0.917851748,0.98548985
1,0.99999
0.901241335,0.99816614
1,0.99998033
0.953812965,0.98946697
1,0.99994314
0.975504315,0.9998828
0.871098059,0.92444885
0.986678479,0.99657625
1,0.9992975
0.945044565,0.99141604
0.942066275,0.999821
0.973704993,0.99964046
0.947789784,0.9958643
0.948978752,0.9991793
0.984377994,0.99949384
0.902518664,0.41130683
0.906482953,0.99957186
0.932089118,0.98967385
0.000818118,0.004842121
0.861540001,0.9974566
0.984444522,0.9997881
1,0.9999968
0.967440951,0.99742234
0.964846066,0.992656
0.979781539,0.99995136
0.867608375,0.9981046
0.893512853,0.96285814
1,0.99997735
0.958155368,0.9963206
0.952691276,0.99930394
1,0.99999046
0.927793676,0.9380048
0.930006616,0.99837273
1,0.9999908
0.920653168,0.99447906
0.960535886,0.9994199
0.944944706,0.9363957
0.001492534,0.003030436
0.955792524,0.9997681
0.93437504,0.9903688
0.95084532,0.9997603
0.941577219,0.9991549
1,0.9999949
1,0.9999925
0.932558142,0.99054116
0.940179374,0.99223715
0.94000322,0.9866443
0.919230849,0.9698896
1,0.9999776
0.957236501,0.9985789
0.945380899,0.999913
0.987191105,0.99753845
1,0.9999943
1,0.99965477
0.800685477,0.20026249
0.950414534,0.9988166
0.929424352,0.9964365
1,0.99999857
0.945631773,0.99971217
0.967285037,0.99987066
1,0.9999994
0.922079141,0.9240635
0.987478208,0.99865144
0.92177323,0.95769656
0.965826839,0.99856853
0.953210002,0.98524725
0.928065337,0.9995875
1,0.9999398
0.940792267,0.99916553
0.978428959,0.9885233
0.880092745,0.99934477
0.976899915,0.999451
1,0.99998987
1,0.9999907
0.954322334,0.98985344
0.928239987,0.9995765
0.938759194,0.9995603
0.918046451,0.999215
1,0.99975234
0.952893895,0.988279
0.951946798,0.9970235
0.915493604,0.9970174
1,0.99999404
0.94113107,0.998808
0.934407565,0.98585296
0.960111146,0.99782324
1,0.999998
0.968386749,0.9991627
1,0.99996567
0.972704936,0.9988852
0.969729192,0.99773836
0.937682851,0.98406154
1,0.9999505
0.930532084,0.9985116
0.900294736,0.99749905
0.955538394,0.99440527
0.962315801,0.9972435
0.937660681,0.99375945
0.936995546,0.99920374
0.921490254,0.98648435
0.95529116,0.9386663
1,0.9999883
0.963470588,0.9870192
0.91154825,0.92733157
0.929450252,0.9995665
1,0.99997985
0.953722046,0.98647493
1,0.99998033
0.981362019,0.99963284
0.984930092,0.9995215
0.950893391,0.9984773
0.880545316,0.8992869
0.002593294,4.94E-05
1,0.99999475
0.99492043,0.9997693
0.971945271,0.9998591
0.937529474,0.87793624
0.976186107,0.99935347
0.003409457,0.00014218
0.981271466,0.9999924
0.914468915,0.9998056
0.9589863,0.9996704
1,0.9999534
0.911694406,0.9963225
0.987608844,0.9996897
0.91013388,0.99975675
1,0.9999987
0.960883054,0.9996294
1,0.9999871
1,0.99999654
1,0.9999981
0.949656934,0.9977458
0.96411815,0.99810934
0.935053194,0.9949065
1,0.9999949
0.958922522,0.97902757
0.869665676,0.9677
0.956578428,0.9999552
0.946144677,0.9529841
1,0.9998307
1,0.9997907
0.963821385,0.9996213
0.911503504,0.9272005
1,0.99999666
0.94697661,0.9999336
1,0.9999993
1,0.99999833
1,0.99999475
1,0.999998
0.922930479,0.99852836
0.983696465,0.9998267
1,0.9999938
0.92518665,0.9974233
0.870436804,0.9929598
0.931534613,0.88372195
0.927056536,0.9981998
0.915390155,0.9987884
0.962088302,0.99707735
0.89632987,0.9697464
0.931406074,0.9977157
0.976178862,0.99907625
0.944457751,0.964139
1,0.999995
0.950291369,0.99977726
0.979695433,0.9999565
1,0.9999906
0.960868582,0.99794847
0.957923895,0.97242934
1,0.99999666
