Id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,Y
30085,79340,1,3.54,118300,1,0,117961,123107,1,1,1,1,120519,1,994,120312,120518,3,120516,1,2,1,3,1,1
30091,16638,1,7.08,118446,1,0,117961,282370,1,18,1,1,119851,1,13864,123858,118638,1,119849,1,1,1,27,1,1
30092,25286,1,7.08,118386,1,0,117961,200947,1,0,1,1,118454,1,18213,118692,118453,1,118451,1,1,1,94,1,1
30093,34923,1,15.93,119135,1,0,119134,287998,1,0,1,1,117898,1,1912,118042,117887,1,117896,1,1,1,10,1,1
30097,32641,1,1.77,118178,1,0,118555,137078,1,0,2,1,117948,0,52441,118556,292795,1,117946,1,1,1,1,1,0
30106,14569,1,12.39,118220,1,0,118219,125168,1,0,1,5,127702,1,17687,117941,19721,1,127700,1,1,2,2,1,1
30107,34515,1,1.77,118446,1,0,117961,120002,1,13,2,11,136061,1,98198,118471,118474,1,279482,1,1,2,1,1,1
30108,3852,1,1.77,118343,1,0,117961,117906,1,0,1,1,118322,1,1840,118514,290919,2,118321,1,1,1,1,1,1
30109,6877,1,5.31,118446,1,0,117961,117906,1,0,1,2,117908,1,4545,120317,290919,1,117905,1,1,1,1,1,1
30119,16037,1,1.77,119070,1,0,118752,280788,1,0,1,1,119082,0,51746,117945,292795,1,280788,1,1,1,20,1,0
30121,7542,1,1.77,118225,1,0,117961,130134,1,0,1,2,118749,1,8607,118403,118453,1,118747,1,1,1,11,1,1
30125,34923,1,1.77,118225,1,0,117961,118448,1,1,1,3,118322,1,3838,119924,290919,1,118321,1,1,1,1,1,1
30129,15719,1,7.08,118225,1,0,117961,120324,1,3,1,1,119096,1,16850,119238,119095,1,119093,1,1,1,1,2,1
30130,40329,1,1.77,118327,1,0,117961,117906,1,0,1,1,118322,1,2318,118933,290919,1,118321,1,1,1,1,1,1
30131,37792,1,5.31,118386,1,0,117961,117906,1,17,1,2,118322,0,19832,123757,290919,1,118321,1,1,1,110,1,0
30133,45013,1,1.77,126975,1,0,126974,118756,1,0,1,1,118046,1,54308,118518,270488,1,118043,1,1,1,1,1,1
30135,75635,1,107.97,118225,1,0,117961,117906,1,0,1,1,117908,1,72209,124948,290919,1,117905,1,1,1,2,1,1
30136,15714,1,8.85,118343,2,0,117961,121350,1,23,2,2,119951,1,15435,122299,290919,1,119949,1,1,1,16,1,1
30137,76560,1,1.77,118413,1,0,117961,132731,1,0,1,2,118749,1,2649,120526,118453,1,118747,1,1,1,1,1,1
30139,25230,1,1.77,117903,1,0,117902,166118,1,2,1,3,121017,1,1216,118507,119006,1,121015,1,1,1,1,1,1
30141,278392,1,7.08,118888,1,0,118887,309291,1,2,1,1,118914,1,5186,124656,118424,1,118912,1,1,1,148,1,1
30145,1019,1,1.77,118327,1,0,117961,125738,1,0,1,2,118454,1,58849,118492,118453,1,118451,1,1,1,1,1,1
30146,56561,1,1.77,118300,1,0,117961,147045,1,0,1,4,118322,1,8085,118535,290919,1,118321,1,1,1,1,1,1
30148,44873,1,1.77,118225,1,0,117961,131444,1,0,1,1,118779,1,70056,118403,308574,1,118777,1,1,2,316,1,1
30151,6976,1,1.77,118300,1,0,117961,117906,1,0,1,2,117908,1,828,124816,290919,2,117905,1,1,1,32,1,1
30156,17225,1,1.77,118343,1,0,117961,279443,1,3,1,1,118779,1,5039,123125,308574,1,118777,1,2,1,4,1,1
30159,39215,1,1.77,118343,1,0,117961,120065,1,0,1,1,120359,1,7243,118609,118424,1,120357,2,1,1,29,1,1
30160,75900,1,3.54,118343,1,0,117961,240983,1,0,1,3,118322,1,3966,122012,290919,1,118321,1,1,1,2,1,1
30164,75476,1,10.62,118386,1,0,117961,122002,1,0,1,1,118794,1,23203,118896,118424,1,118792,2,1,1,11,1,1
30172,75032,1,5.31,118007,1,0,118006,117897,1,1,1,2,117880,1,21556,117941,19721,1,117879,1,1,1,4,1,1
30173,74368,1,1.77,118001,1,0,118000,281735,1,0,1,1,118570,1,83975,117941,19721,2,118568,1,1,1,1,1,1
30177,39261,1,1.77,118386,1,0,117961,279443,1,6,1,1,118687,1,21280,119954,308574,1,118685,1,1,1,3,1,1
30178,14569,1,3.54,118085,1,0,118084,226503,1,0,1,7,120634,1,1549,117920,118131,1,120632,1,1,1,2,1,1
30179,77509,1,7.08,118327,1,0,117961,172007,1,0,1,1,120577,1,8461,118929,249618,1,120575,1,1,1,1,1,1
30181,34557,1,1.77,118446,1,0,117961,240983,1,14,1,1,118322,1,51773,118684,290919,1,118321,1,1,1,1,1,1
30185,390,1,3.54,118107,1,0,118106,117913,2,0,1,1,117888,1,27897,117884,117887,1,117885,1,1,1,1,1,1
30190,13877,1,1.77,118300,1,0,117961,132719,1,2,1,1,118332,1,17598,118631,118331,1,307024,1,1,1,1,1,1
30193,42084,1,92.04,118300,1,0,117961,143820,1,0,1,1,120008,1,4909,118458,118424,2,120006,1,1,1,1,1,1
30195,39263,1,1.77,119281,1,0,119280,130662,1,2,1,1,117948,1,18097,117945,292795,1,117946,1,1,1,3,1,1
30206,42073,1,17.7,118343,1,0,117961,117906,1,0,1,1,118786,1,7520,124725,290919,1,118784,1,1,1,1,1,1
30207,78184,2,1.77,118300,1,0,117961,240983,1,1,1,1,117908,1,15682,118957,290919,1,117905,1,1,1,1,1,1
30211,111140,1,1.77,118327,1,0,117961,132642,2,0,1,2,118687,1,17305,118529,308574,1,118685,1,1,1,8,1,1
30213,80137,1,1.77,118225,1,0,117961,240983,1,0,1,1,117908,1,4659,120663,290919,1,117905,1,1,1,1,1,1
30216,32269,1,1.77,118291,1,0,118290,260970,1,0,1,2,122024,1,5271,19772,119221,1,122022,1,1,1,4,1,1
30217,40397,1,1.77,118446,1,0,117961,277716,1,4,1,3,118539,1,20820,118447,308574,1,118536,1,1,1,127,1,1
30219,80684,1,1.77,118343,1,0,117961,117906,1,5,1,1,118322,1,7265,119598,290919,1,118321,1,1,1,8,1,1
30220,25748,1,3.54,118170,1,0,118169,125711,1,1,1,2,117948,1,2590,118556,292795,1,117946,1,1,1,1,1,1
30221,74482,1,7.08,118213,1,0,118212,311618,1,7,1,1,119964,1,4362,126955,118205,1,119962,1,1,1,9,1,1
30222,37950,1,1.77,118102,1,0,117890,292195,1,0,1,4,118570,1,54258,117878,19721,1,118568,1,1,1,140,1,1
30223,1580,1,1.77,118888,1,0,118887,120991,1,0,1,1,118865,1,124316,118889,118398,1,118863,1,1,1,2,1,1
30226,73100,1,1.77,118327,1,0,117961,311441,1,1,1,1,118892,1,27104,118507,118398,1,118890,1,1,1,1,1,1
30230,1027,4,1.77,118413,1,0,117961,118448,1,1,1,1,118322,1,6071,122007,290919,1,118321,1,2,1,34,1,1
30240,37792,3,3.54,118270,1,0,118269,310825,1,0,1,6,134069,1,17990,118810,19793,1,134067,1,1,2,1,1,1
30241,31040,1,5.31,118026,1,0,91261,117906,1,1,1,1,117908,0,46704,118202,290919,1,117905,1,1,1,1,1,0
30243,36305,1,1.77,118386,1,0,117961,117906,1,0,1,1,117908,1,3889,121668,290919,2,117905,1,1,1,4,1,1
30245,17182,1,3.54,119597,1,0,119596,123957,1,1,1,1,118892,1,16803,120823,118398,1,118890,1,1,1,12,1,1
30249,34903,1,1.77,118300,1,0,117961,117906,1,0,1,4,117908,1,6982,118783,290919,1,117905,1,1,1,3,1,1
30250,20311,1,3.54,118300,1,0,117961,117906,1,3,1,1,118322,1,724,119181,290919,1,118321,1,1,1,1,1,1
30256,79921,1,1.77,117962,1,0,117961,117906,1,0,1,3,118322,1,4698,118352,290919,1,118321,1,1,1,737,1,1
30261,27123,1,3.54,118327,1,0,117961,117906,1,0,1,2,118322,1,14789,127470,290919,1,118321,1,1,1,315099,1,1
30263,40131,1,5.31,118327,1,0,117961,117906,1,0,1,1,118322,1,32457,118320,290919,1,118321,1,1,1,1,1,1
30266,33641,1,3.54,117954,1,0,5110,281735,1,0,1,1,118570,1,14353,117895,19721,1,118568,1,1,1,3,2,1
30267,40439,1,1.77,118446,2,0,117961,118260,1,3,1,20,118279,1,7014,119961,290919,1,118278,1,1,1,1,1,1
30270,26312,1,1.77,118300,1,0,117961,129545,1,0,1,1,120008,1,2395,123055,118424,1,120006,1,1,1,63,1,1
30273,43905,1,1.77,118300,1,0,117961,117906,1,3,1,5,118322,1,8074,119181,290919,1,118321,1,1,1,103,1,1
30276,41970,1,3.54,118026,1,0,91261,128423,1,0,1,1,128424,0,70078,118063,118453,1,128422,1,1,1,4,1,0
30279,32269,1,1.77,118225,1,0,117961,310608,1,1,1,1,135811,1,17532,124380,118331,1,135809,1,1,1,32,1,1
30284,42207,1,1.77,118327,1,0,117961,305057,1,0,1,2,123672,1,858,118529,121916,1,123670,1,1,1,1,1,1
30288,45299,2,1.77,117969,1,0,117961,127691,1,0,1,4,118813,1,20916,118560,19793,1,118811,2,1,1,18,1,1
30292,29014,1,1.77,118052,1,0,117961,240983,1,0,1,1,117908,1,4452,120671,290919,1,117905,1,2,1,2,1,1
30293,105469,1,1.77,118659,1,0,118658,123607,1,0,1,2,118786,1,123605,123606,290919,1,118784,1,1,1,1,1,1
30294,45903,1,8.85,117891,1,0,117890,292195,1,0,1,1,118570,1,20440,117878,19721,1,118568,1,1,1,32,1,1
30298,75215,2,3.54,119281,3,0,119280,136748,1,0,1,5,118997,1,51781,118623,292795,1,118995,1,1,1,6,1,1
30304,45337,1,1.77,117877,1,0,117876,292195,1,0,1,38,118570,1,10472,117878,19721,1,118568,1,1,1,12,1,1
30306,75623,1,1.77,118300,1,0,117961,144434,1,0,1,2,118055,1,7339,118360,117887,1,118054,1,1,1,152,1,1
30308,80893,1,1.77,118343,1,0,117961,117906,1,0,1,1,118322,1,6999,121747,290919,1,118321,1,1,1,11,1,1
30310,43137,1,1.77,118121,1,0,118120,163031,1,1,1,30,118570,1,57516,117878,19721,1,118568,1,1,1,131,1,1
30311,73228,1,1.77,118300,1,0,117961,168373,1,0,1,3,120692,1,7514,118783,290919,1,120690,1,1,1,2,1,1
30312,117069,1,1.77,118026,1,0,91261,117906,1,0,1,1,117908,1,8115,118202,290919,1,117905,1,1,1,3,1,1
30315,79091,1,1.77,118225,1,0,117961,132894,1,0,1,2,132673,1,17091,118403,290919,1,132671,1,1,1,8,1,1
30320,41384,1,7.08,118343,1,0,117961,117906,1,2,1,3,118322,1,310697,118856,290919,1,118321,1,1,1,3,1,1
30321,27263,1,3.54,117903,1,0,117902,302830,1,0,1,3,128231,1,44038,118910,4673,1,128230,1,1,1,2,1,1
30325,37006,1,5.31,118386,1,0,117961,153262,1,7,1,2,118322,1,59748,120361,290919,1,118321,1,1,1,1,1,1
30326,75833,1,3.54,118343,1,1,117961,133686,1,1,1,2,118836,1,4098,119598,118424,1,118834,1,1,1,2,1,1
30333,918,1,1.77,118343,1,1,117961,279443,1,0,1,1,118779,1,70264,120722,308574,1,118777,1,1,1,4,1,1
30335,25704,1,1.77,118291,1,0,118290,155541,1,1,1,1,120058,1,25724,119136,118474,1,120056,1,1,1,1,1,1
30336,21740,1,1.77,117962,1,0,117961,117906,1,0,1,100,117908,1,7252,118352,290919,1,117905,1,1,2,2,1,1
30340,75444,1,1.77,118954,1,0,118953,117886,1,522,1,1,117880,1,27515,117884,19721,1,117879,1,1,1,1,1,1
30341,42926,2,1.77,117962,1,0,117961,117906,1,0,1,2,117908,1,25,122224,290919,1,117905,1,1,1,1,1,1
30342,32222,1,3.54,118121,1,0,118120,123932,1,0,1,2,119325,1,13119,117920,19793,1,119323,1,1,1,3,1,1
30344,45989,1,1.77,119281,1,0,119280,136748,1,0,1,4,118997,1,7824,118623,292795,1,118995,1,1,1,1,1,1
30347,28892,1,3.54,118225,1,0,117961,120324,1,3,1,1,119096,1,3281,120323,119095,1,119093,1,1,1,1,1,1
30348,966,1,1.77,118225,1,0,117961,129017,1,0,1,1,119929,1,15389,122870,118331,1,119928,1,1,1,3,1,1
30352,77202,1,3.54,119256,1,0,117961,119235,1,1,1,1,117948,1,51793,119257,292795,1,117946,1,1,1,3,1,1
30353,3852,1,8.85,118343,1,0,117961,300136,1,5,1,2,118425,1,5002,119598,118424,1,118422,1,1,1,4,1,1
30354,18472,1,40.71,118225,1,0,117961,240983,1,1,1,2,118322,1,124925,122273,290919,1,118321,1,1,1,1,1,1
30355,15719,1,1.77,118225,1,0,117961,282370,1,1,1,2,119851,1,15791,120663,118638,1,119849,1,1,1,4,1,1
30358,37154,1,1.77,119171,1,0,119170,311378,1,5,1,2,129231,1,28241,140453,119788,1,129229,1,1,1,1,1,1
30359,40697,1,1.77,118327,1,0,117961,117906,1,3,1,14,118786,1,19832,123901,290919,1,118784,1,1,1,10,1,1
30362,75833,1,1.77,118052,1,0,117961,117906,1,0,1,2474,117908,1,7624,119742,290919,1,117905,1,1,2,4,1,1
30363,42501,1,3.54,118343,1,0,117961,279443,1,0,1,1,118779,1,70264,120722,308574,1,118777,2,1,1,1,1,1
30364,15368,1,24.78,117891,1,0,117890,117879,1,0,1,1,117880,1,20412,117878,19721,1,117879,1,1,1,1,1,1
30365,26359,1,5.31,118052,1,0,117961,118054,1,0,1,1,118055,1,3267,120356,117887,1,118054,1,1,1,1,1,1
30366,75077,1,7.08,118386,1,0,117961,230101,1,0,1,1,118261,1,71391,118522,290919,1,118259,1,1,1,2,1,1
30371,38469,1,1.77,118237,1,0,118126,117913,1,0,1,2,117898,1,75342,117895,117887,1,117896,1,1,1,3,1,1
30372,6920,1,1.77,118343,1,0,117961,300136,1,0,1,1,118425,1,49425,119598,118424,1,118422,1,1,1,6,1,1
30375,32269,1,1.77,118291,1,0,118290,118294,1,0,1,1,118296,1,52734,118660,118295,1,118293,1,1,1,1,1,1
30379,42092,1,1.77,118300,1,0,117961,121873,1,0,1,1,118786,1,4620,119181,290919,1,118784,1,1,1,45,1,1
30381,25987,1,3.54,118052,1,0,117961,213944,1,2,1,1,118786,1,7547,118933,290919,1,118784,1,1,1,2,1,1
30384,28567,1,1.77,119403,1,0,119402,117913,1,9,1,1,117898,1,13418,117895,117887,1,117896,1,1,1,4,1,1
30390,18417,1,5.31,118300,1,0,117961,125128,1,0,1,6,118892,1,5080,118395,118398,1,118890,1,1,1,1,1,1
30395,29091,1,5.31,118164,1,0,118163,117879,1,0,1,5,117880,1,80413,117878,19721,1,117879,1,1,1,7,1,1
30400,75077,1,5.31,118316,1,0,118315,168365,1,0,1,2,118319,1,56723,118317,118205,1,118318,1,1,1,3,1,1
30401,1019,1,3.54,117903,1,0,117902,302830,1,0,1,1,128231,1,2312,119181,4673,1,128230,1,1,1,2,1,1
30404,27294,1,1.77,118300,3,0,117961,310608,1,0,1,1,118055,1,4068,118458,117887,1,118054,1,1,2,1,1,1
30405,75337,1,1.77,118237,1,0,118126,117913,1,0,1,1,117888,1,132761,117895,117887,1,117885,1,1,1,1,1,1
30410,75337,1,19.47,118237,1,0,118126,117913,1,0,1,67,117898,1,31058,117895,117887,1,117896,1,1,1,1,1,1
30411,35497,1,24.78,118300,1,0,117961,132582,1,0,1,1,119851,1,46514,120059,118638,1,119849,1,1,1,3,1,1
30412,20291,1,1.77,118266,1,0,117926,195390,1,0,1,5,118570,1,56781,117941,19721,1,118568,1,1,1,9,1,1
30413,25704,1,1.77,118291,1,0,118290,122050,1,0,2,2,119139,1,23103,119136,118474,1,119137,1,1,1,1,1,1
30420,27308,1,1.77,118291,1,0,118290,152247,1,0,1,28,124801,1,15945,121617,121620,1,124799,1,1,1,1,1,1
30427,32641,1,1.77,118178,3,0,118555,310973,1,1,1,1,118997,1,49063,117945,292795,1,118995,1,1,1,1,1,1
30431,73074,1,3.54,118413,1,0,117961,132668,1,2,1,2,118261,1,866,120526,290919,1,118259,1,1,1,24,1,1
30432,61233,1,1.77,118026,1,0,91261,118260,1,1,1,1,118261,1,17561,118202,290919,1,118259,1,1,1,1,1,1
30434,81340,1,1.77,118327,1,0,117961,117906,1,0,1,1,117908,1,34612,118320,290919,1,117905,1,1,1,2,1,1
30435,970,1,3.54,118213,1,0,118212,290535,1,0,1,8,119851,1,4757,118458,118638,1,119849,1,1,1,6,1,1
30436,36236,1,5.31,118343,1,0,117961,185973,1,3,1,1,120519,1,6232,118437,120518,1,120516,1,1,1,6,1,1
30437,16190,1,1.77,118327,1,0,117961,150275,1,0,1,4,118644,1,25618,118320,118643,1,118641,1,1,1,1,1,1
30441,6711,1,33.63,118446,1,0,117961,117906,1,7,1,1,117908,1,17550,118684,290919,1,117905,1,1,1,8,1,1
30447,79091,1,1.77,118386,1,0,117961,279443,1,1,1,1,118687,1,27214,118733,308574,1,118685,1,1,1,49,1,1
30448,37143,1,8.85,117962,2,0,117961,117906,1,3,1,1,117908,1,4698,118352,290919,1,117905,1,1,1,6,1,1
30449,25276,1,3.54,118291,1,0,118290,260942,1,1,1,6,120346,1,5320,119598,118424,1,120344,1,1,1,59,1,1
30450,42188,1,8.85,118327,1,0,117961,279443,1,2,1,1,118687,0,5412,118391,308574,1,118685,1,2,1,2,1,0
30454,31841,1,1.77,117927,1,0,117926,117886,1,0,1,1,117880,1,48656,117884,19721,1,117879,1,1,1,1,1,1
30455,23460,1,5.31,118213,1,0,118212,126373,1,0,1,1,122929,1,31370,118360,118131,1,122927,1,1,1,557,1,1
30456,79091,1,1.77,118343,1,0,117961,120812,1,33,1,4,120814,1,14811,118344,118638,1,120812,1,1,1,1,1,1
30460,93617,1,1.77,118343,1,0,117961,117906,1,0,1,1,118322,1,5409,119993,290919,1,118321,1,1,1,2,1,1
30466,38859,1,1.77,118574,1,0,118573,229793,1,1,1,2,118276,1,46376,117945,292795,1,118274,1,2,1,1,1,1
30467,14569,1,8.85,118107,1,0,118106,121445,1,6,1,1,117880,1,13743,117884,19721,2,117879,1,1,1,2,1,1
30471,78435,1,1.77,118182,1,0,118181,117886,1,2,1,1,117888,1,311251,118008,117887,1,117885,1,2,1,1,1,1
30473,74411,1,1.77,118225,1,1,117961,117906,1,9,1,5,118322,1,7422,139677,290919,1,118321,1,1,1,1,1,1
30475,34018,1,1.77,118300,1,0,117961,302830,1,0,1,2,128231,1,2594,120410,4673,1,128230,1,1,1,11,1,1
30477,34953,1,7.08,118413,1,0,117961,237727,1,391,1,7,118786,1,3843,120370,290919,1,118784,1,1,1,2,1,1
30480,3002,1,1.77,118213,1,0,118212,117906,1,0,1,3,117908,1,20201,126955,290919,1,117905,1,1,1,1,1,1
30487,77338,1,1.77,118225,1,0,117961,117906,1,2,1,1,118322,1,3838,119924,290919,1,118321,1,1,1,2,1,1
30488,45531,1,3.54,119597,1,0,119596,174408,1,0,1,2,118914,1,61016,119703,118424,1,118912,1,1,1,1,1,1
30494,78841,1,1.77,118225,1,0,117961,143193,1,1,1,7,118899,1,15768,124449,118331,1,122297,1,1,1,52,1,1
30498,17307,1,1.77,118225,1,0,117961,133936,1,0,1,2,118322,1,4642,120551,290919,1,118321,1,1,1,1,1,1
30500,34801,1,1.77,117962,1,0,117961,145659,1,1,1,1,119589,1,2803,126930,118704,1,119587,1,1,1,133,1,1
30501,80173,3,3.54,118343,1,0,117961,117906,2,0,1,4,118322,1,5409,119993,290919,1,118321,1,1,1,1,1,1
30502,16638,1,1.77,118300,1,0,117961,309291,1,0,1,1,118914,1,3116,147589,118424,1,118912,1,1,1,1,1,1
30507,41115,1,5.31,118386,1,0,117961,240983,1,1,1,1,117908,1,5697,118692,290919,1,117905,1,1,1,3,1,1
30510,19721,1,1.77,118300,1,0,117961,117906,1,2,1,3,118322,1,1915,119181,290919,1,118321,1,1,1,3,1,1
30513,6691,1,1.77,118225,1,0,117961,117906,1,0,1,1,118322,1,72209,124948,290919,1,118321,1,1,1,139,2,1
30514,41313,1,15.93,118257,1,0,118256,118806,1,0,1,1,118997,1,5550,117945,292795,1,118995,1,1,1,3,1,1
30515,18071,2,1.77,118225,1,0,117961,120324,1,0,1,1,122850,1,16855,120041,119095,2,122849,1,1,1,3,1,1
30517,17307,1,1.77,118343,1,0,117961,125128,2,3,1,1,118892,1,3770,118395,118398,1,118890,1,1,1,2,2,1
30519,80228,1,1.77,118026,1,0,91261,124402,1,1,1,5,118786,1,7519,118202,290919,1,118784,1,1,1,1,1,1
30520,78310,1,3.54,117933,1,0,117932,126753,1,0,1,1,118570,1,64224,117878,19721,1,118568,1,2,1,2,1,1
30523,6976,1,17.7,118225,1,0,117961,117906,1,0,1,1,117908,1,72209,124948,290919,1,117905,1,1,1,2,1,1
30529,16218,1,1.77,118413,1,0,117961,117906,1,2,1,1,118322,1,6071,122007,290919,1,118321,1,1,1,2,1,1
30532,37259,1,1.77,117984,1,0,117983,292195,1,1,1,1,118570,1,53226,117878,19721,1,118568,1,1,1,6,1,1
30534,42712,1,1.77,118413,1,0,117961,117906,1,1,1,1,118322,1,19642,118481,290919,1,118321,1,1,1,52,1,1
30535,75044,1,1.77,118300,1,0,117961,310589,1,0,1,4,119851,1,2781,118360,118638,1,119849,1,1,1,236,1,1
30542,77294,1,1.77,118327,1,0,117961,305057,1,0,1,1,122131,1,858,118529,121916,1,122129,1,1,1,6,1,1
30547,42507,1,1.77,119091,1,0,119062,117906,1,2,1,1,117908,1,117445,118535,290919,1,117905,1,2,1,3,1,1
30551,45903,1,1.77,118007,1,0,118006,125598,1,0,1,1,117973,1,55934,117878,117887,1,179731,1,1,3,4,1,1
30552,28425,1,1.77,118300,1,0,117961,117906,1,1,1,58,118322,1,16973,124942,290919,1,118321,1,1,1,1,1,1
30554,32235,1,3.54,118327,1,0,117961,162849,1,3,1,1,126295,1,3697,118933,4673,1,126293,1,1,1,1,1,1
30559,74127,1,1.77,118300,1,0,117961,311360,1,0,1,1,127851,1,13822,127849,118424,1,127850,1,3,1,3,1,1
30562,20896,1,5.31,118413,1,0,117961,120316,1,7,1,24,118687,0,15982,123003,308574,1,118685,1,1,1,1,1,0
30564,7542,1,1.77,118300,1,0,117961,130884,1,3,1,1,124196,1,4341,118957,118363,1,124194,1,1,1,7,1,1
30565,36635,1,1.77,117930,1,0,117929,142433,1,2,1,1,118570,1,46827,117941,19721,1,118568,1,1,1,1,1,1
30566,75077,1,1.77,118386,1,0,117961,123513,1,22,1,1,118322,1,71387,118522,290919,1,118321,1,1,1,1,1,1
30570,14353,1,1.77,118603,1,0,118602,118568,1,0,2,9,118570,1,11556,117941,19721,1,118568,1,1,1,1,1,1
30572,75900,1,267.27,118291,2,0,118290,119489,1,4,1,1,118296,1,4931,119488,118295,1,118293,1,1,1,35,1,1
30574,29770,1,3.54,118300,1,0,117961,131312,1,0,1,1,117973,1,69089,117970,117887,1,179731,1,1,1,2,2,1
30577,42304,1,1.77,118386,1,0,117961,120691,1,2,1,1,120692,1,42034,118522,290919,1,120690,1,1,1,1,1,1
30580,77047,1,1.77,118052,1,0,117961,117906,1,0,1,4,117908,1,6222,120096,290919,1,117905,1,1,1,6,1,1
30582,25568,1,5.31,118343,1,0,117961,147114,1,0,1,1,118786,1,209,6104,290919,1,118784,1,1,1,2,1,1
30583,979,1,8.85,122974,1,0,122880,281292,1,1,1,1,120099,1,1930,122870,270488,1,120097,1,1,1,1,1,1
30586,34520,1,21.24,118300,1,0,117961,240983,1,26,1,2,118322,1,820,123719,290919,1,118321,1,1,1,1,1,1
30587,35827,1,1.77,118225,1,0,117961,306404,1,0,1,1,118332,1,20380,118403,118331,1,307024,1,1,1,1,1,1
30590,18912,1,1.77,117940,1,0,117929,281735,1,0,1,1,118570,1,19894,117920,19721,1,118568,1,1,1,2,1,1
30591,79327,1,10.62,118300,1,0,117961,123107,1,0,1,31,120519,1,994,120312,120518,1,120516,1,1,1,2,1,1
30593,35209,1,1.77,118386,1,0,117961,132715,1,0,1,1,118261,1,17326,118692,290919,1,118259,1,1,1,2,1,1
30596,18071,1,3.54,122974,1,1,122880,136293,1,0,1,1,120613,1,19286,121716,249618,1,120611,1,1,1,2,1,1
30597,4695,1,7.08,118300,1,0,117961,117906,1,0,1,1,118279,1,4554,118514,290919,1,118278,1,1,1,383,1,1
30603,42005,1,24.78,118300,1,0,117961,117906,1,0,1,1,117908,1,85475,123472,290919,1,117905,1,1,1,70,1,1
30607,4674,1,3.54,118446,1,0,117961,250732,1,0,1,3,118322,1,13874,120368,290919,1,118321,1,1,1,3,1,1
30619,33151,1,1.77,117969,1,0,117961,118368,1,0,1,8,118486,1,21037,19666,117887,1,118368,1,1,1,1,1,1
30624,79120,1,1.77,118888,1,0,118887,240725,1,1,1,1,119851,1,16972,119987,118638,2,119849,1,1,1,8,1,1
30625,72302,1,5.31,118327,1,0,117961,117906,1,0,1,8,118322,1,2610,121979,290919,1,118321,1,1,1,30,1,1
30626,81533,1,153.99,117962,1,0,117961,306404,1,2,1,1,118332,1,22458,120677,118331,1,307024,1,1,1,11,1,1
30634,6724,1,3.54,118463,1,0,118315,278014,1,0,1,2,118532,1,41782,118522,118131,1,118530,1,1,1,1,1,1
30635,79120,1,1.77,118300,1,0,117961,150799,1,1,1,1,118836,1,8784,119890,118424,1,118834,1,1,1,1,1,1
30637,36912,1,15.93,119070,1,0,118752,171750,1,0,1,1,118565,1,3486,118042,270488,1,118563,1,2,1,1,1,1
30640,37950,1,1.77,118603,1,0,118602,119621,1,0,1,1,117888,1,23390,117941,117887,1,117885,2,1,1,3,1,1
30643,75043,1,7.08,117962,1,0,117961,302830,1,1,1,6,121596,1,852,122215,4673,1,121594,1,1,1,1,2,1
30644,3852,1,1.77,118300,1,0,117961,240983,1,17,1,1,118322,1,15967,124942,290919,1,118321,1,1,1,2,1,1
30652,4674,1,1.77,118225,1,0,117961,120691,1,2,1,2,120692,1,51172,120551,290919,1,120690,1,1,1,1,1,1
30653,390,1,1.77,118266,1,0,117926,119907,1,8,1,1,118570,1,50368,117884,19721,2,118568,1,1,1,1,1,1
30655,37792,1,1.77,118213,2,0,118212,134159,2,1,1,1,117908,1,6284,120551,290919,1,117905,1,1,1,10447,2,1
30661,37671,1,7.08,118139,1,0,118138,117913,1,0,1,2,117888,1,50366,117884,117887,1,117885,1,1,1,1,1,1
30662,77261,1,1.77,138799,1,0,138798,155013,1,0,1,1,117908,1,8665,120539,290919,1,117905,1,1,1,1,1,1
30667,15713,1,1.77,118170,1,0,118169,194400,1,0,1,1,117948,1,15459,118179,292795,1,117946,1,1,1,3,1,1
30668,79421,1,7.08,118386,1,0,117961,278014,1,1,1,1,118532,1,15642,118404,118131,1,118530,1,1,1,1,1,1
30670,31182,1,1.77,118413,1,0,117961,279443,1,0,1,1,118687,1,15982,123003,308574,1,118685,1,1,1,1,1,1
30671,81043,1,23.01,118343,1,0,117961,117906,1,0,1,1,117908,1,6257,120722,290919,1,117905,1,1,1,7,3,1
30674,42092,1,1.77,118026,1,0,91261,126309,1,9,1,1,118749,1,49772,118746,118453,1,118747,1,1,1,4,1,1
30683,26985,1,3.54,118327,1,0,117961,123881,1,1,1,9,124888,1,46254,126310,118643,1,124886,1,1,1,2,1,1
30688,43084,1,3.54,118343,1,0,117961,125128,1,0,1,1,118892,1,3774,118395,118398,1,118890,1,1,1,1,1,1
30690,44910,1,3.54,118343,1,0,117961,231633,1,3,1,1,119929,1,79111,119945,118331,1,119928,1,1,1,1,1,1
30691,34949,1,3.54,118225,1,1,117961,117906,1,2,1,2,117908,1,4496,120551,290919,1,117905,1,1,1,146,1,1
30692,20271,1,3.54,117911,1,0,117910,133526,1,9,1,1,117973,1,71169,119791,117887,1,179731,1,1,1,2,1,1
30694,80194,1,3.54,117962,1,0,117961,130134,1,0,1,3,118454,1,1334,118910,118453,1,118451,1,1,1,1,1,1
30697,6976,1,1.77,118446,1,0,117961,117906,1,0,1,1,117908,1,3860,120317,290919,1,117905,1,1,1,7,1,1
